GeneID	Ensembl	Pathway
LOCMI16514	En	FoxO signaling pathway:map04068
LOCMI16584	En	FoxO signaling pathway:map04068
LOCMI16790	En	FoxO signaling pathway:map04068
LOCMI16792	En	FoxO signaling pathway:map04068
LOCMI16863	En	FoxO signaling pathway:map04068
LOCMI17118	En	FoxO signaling pathway:map04068
LOCMI17204	En	FoxO signaling pathway:map04068
LOCMI17223	En	FoxO signaling pathway:map04068
LOCMI17278	En	FoxO signaling pathway:map04068
LOCMI17307	En	FoxO signaling pathway:map04068
LOCMI17345	En	FoxO signaling pathway:map04068
LOCMI00272	En	Phosphatidylinositol signaling system:map04070
LOCMI01053	En	Phosphatidylinositol signaling system:map04070
LOCMI01215	En	Phosphatidylinositol signaling system:map04070
LOCMI01217	En	Phosphatidylinositol signaling system:map04070
LOCMI01949	En	Phosphatidylinositol signaling system:map04070
LOCMI02886	En	Phosphatidylinositol signaling system:map04070
LOCMI03434	En	Phosphatidylinositol signaling system:map04070
LOCMI03457	En	Phosphatidylinositol signaling system:map04070
LOCMI03842	En	Phosphatidylinositol signaling system:map04070
LOCMI04048	En	Phosphatidylinositol signaling system:map04070
LOCMI04050	En	Phosphatidylinositol signaling system:map04070
LOCMI04328	En	Phosphatidylinositol signaling system:map04070
LOCMI05238	En	Phosphatidylinositol signaling system:map04070
LOCMI05397	En	Phosphatidylinositol signaling system:map04070
LOCMI05536	En	Phosphatidylinositol signaling system:map04070
LOCMI06182	En	Phosphatidylinositol signaling system:map04070
LOCMI06194	En	Phosphatidylinositol signaling system:map04070
LOCMI06195	En	Phosphatidylinositol signaling system:map04070
LOCMI07075	En	Phosphatidylinositol signaling system:map04070
LOCMI07087	En	Phosphatidylinositol signaling system:map04070
LOCMI07824	En	Phosphatidylinositol signaling system:map04070
LOCMI08547	En	Phosphatidylinositol signaling system:map04070
LOCMI09726	En	Phosphatidylinositol signaling system:map04070
LOCMI09787	En	Phosphatidylinositol signaling system:map04070
LOCMI10669	En	Phosphatidylinositol signaling system:map04070
LOCMI12853	En	Phosphatidylinositol signaling system:map04070
LOCMI13806	En	Phosphatidylinositol signaling system:map04070
LOCMI13904	En	Phosphatidylinositol signaling system:map04070
LOCMI15362	En	Phosphatidylinositol signaling system:map04070
LOCMI15792	En	Phosphatidylinositol signaling system:map04070
LOCMI15798	En	Phosphatidylinositol signaling system:map04070
LOCMI15799	En	Phosphatidylinositol signaling system:map04070
LOCMI15825	En	Phosphatidylinositol signaling system:map04070
LOCMI15856	En	Phosphatidylinositol signaling system:map04070
LOCMI15887	En	Phosphatidylinositol signaling system:map04070
LOCMI16332	En	Phosphatidylinositol signaling system:map04070
LOCMI16511	En	Phosphatidylinositol signaling system:map04070
LOCMI16523	En	Phosphatidylinositol signaling system:map04070
LOCMI17110	En	Phosphatidylinositol signaling system:map04070
LOCMI17160	En	Phosphatidylinositol signaling system:map04070
LOCMI00975	En	Neuroactive ligand-receptor interaction:map04080
LOCMI01452	En	Neuroactive ligand-receptor interaction:map04080
LOCMI04444	En	Neuroactive ligand-receptor interaction:map04080
LOCMI05490	En	Neuroactive ligand-receptor interaction:map04080
LOCMI05535	En	Neuroactive ligand-receptor interaction:map04080
LOCMI07053	En	Neuroactive ligand-receptor interaction:map04080
LOCMI07812	En	Neuroactive ligand-receptor interaction:map04080
LOCMI09217	En	Neuroactive ligand-receptor interaction:map04080
LOCMI09683	En	Neuroactive ligand-receptor interaction:map04080
LOCMI09723	En	Neuroactive ligand-receptor interaction:map04080
LOCMI10187	En	Neuroactive ligand-receptor interaction:map04080
LOCMI11320	En	Neuroactive ligand-receptor interaction:map04080
LOCMI11373	En	Neuroactive ligand-receptor interaction:map04080
LOCMI11438	En	Neuroactive ligand-receptor interaction:map04080
LOCMI11731	En	Neuroactive ligand-receptor interaction:map04080
LOCMI12430	En	Neuroactive ligand-receptor interaction:map04080
LOCMI12964	En	Neuroactive ligand-receptor interaction:map04080
LOCMI14510	En	Neuroactive ligand-receptor interaction:map04080
LOCMI14760	En	Neuroactive ligand-receptor interaction:map04080
LOCMI15035	En	Neuroactive ligand-receptor interaction:map04080
LOCMI15074	En	Neuroactive ligand-receptor interaction:map04080
LOCMI15127	En	Neuroactive ligand-receptor interaction:map04080
LOCMI15724	En	Neuroactive ligand-receptor interaction:map04080
LOCMI15741	En	Neuroactive ligand-receptor interaction:map04080
LOCMI15744	En	Neuroactive ligand-receptor interaction:map04080
LOCMI16500	En	Neuroactive ligand-receptor interaction:map04080
LOCMI16649	En	Neuroactive ligand-receptor interaction:map04080
LOCMI16723	En	Neuroactive ligand-receptor interaction:map04080
LOCMI16730	En	Neuroactive ligand-receptor interaction:map04080
LOCMI16734	En	Neuroactive ligand-receptor interaction:map04080
LOCMI16776	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17049	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17103	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17480	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17481	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17482	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17489	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17494	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17499	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17501	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17508	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17512	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17513	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17514	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17516	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17530	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17533	En	Neuroactive ligand-receptor interaction:map04080
LOCMI17540	En	Neuroactive ligand-receptor interaction:map04080
LOCMI00033	En	Ubiquitin mediated proteolysis:map04120
LOCMI00042	En	Ubiquitin mediated proteolysis:map04120
LOCMI00096	En	Ubiquitin mediated proteolysis:map04120
LOCMI00187	En	Ubiquitin mediated proteolysis:map04120
LOCMI00282	En	Ubiquitin mediated proteolysis:map04120
LOCMI00295	En	Ubiquitin mediated proteolysis:map04120
LOCMI00415	En	Ubiquitin mediated proteolysis:map04120
LOCMI00835	En	Ubiquitin mediated proteolysis:map04120
LOCMI01268	En	Ubiquitin mediated proteolysis:map04120
LOCMI01809	En	Ubiquitin mediated proteolysis:map04120
LOCMI01886	En	Ubiquitin mediated proteolysis:map04120
LOCMI01933	En	Ubiquitin mediated proteolysis:map04120
LOCMI01936	En	Ubiquitin mediated proteolysis:map04120
LOCMI02169	En	Ubiquitin mediated proteolysis:map04120
LOCMI02291	En	Ubiquitin mediated proteolysis:map04120
LOCMI02372	En	Ubiquitin mediated proteolysis:map04120
LOCMI02446	En	Ubiquitin mediated proteolysis:map04120
LOCMI02685	En	Ubiquitin mediated proteolysis:map04120
LOCMI02948	En	Ubiquitin mediated proteolysis:map04120
LOCMI02999	En	Ubiquitin mediated proteolysis:map04120
LOCMI03160	En	Ubiquitin mediated proteolysis:map04120
LOCMI03303	En	Ubiquitin mediated proteolysis:map04120
LOCMI03664	En	Ubiquitin mediated proteolysis:map04120
LOCMI03740	En	Ubiquitin mediated proteolysis:map04120
LOCMI04073	En	Ubiquitin mediated proteolysis:map04120
LOCMI04124	En	Ubiquitin mediated proteolysis:map04120
LOCMI04314	En	Ubiquitin mediated proteolysis:map04120
LOCMI05140	En	Ubiquitin mediated proteolysis:map04120
LOCMI05142	En	Ubiquitin mediated proteolysis:map04120
LOCMI05496	En	Ubiquitin mediated proteolysis:map04120
LOCMI05687	En	Ubiquitin mediated proteolysis:map04120
LOCMI05932	En	Ubiquitin mediated proteolysis:map04120
LOCMI05987	En	Ubiquitin mediated proteolysis:map04120
LOCMI06270	En	Ubiquitin mediated proteolysis:map04120
LOCMI06637	En	Ubiquitin mediated proteolysis:map04120
LOCMI06652	En	Ubiquitin mediated proteolysis:map04120
LOCMI07481	En	Ubiquitin mediated proteolysis:map04120
LOCMI07828	En	Ubiquitin mediated proteolysis:map04120
LOCMI07891	En	Ubiquitin mediated proteolysis:map04120
LOCMI07946	En	Ubiquitin mediated proteolysis:map04120
LOCMI07978	En	Ubiquitin mediated proteolysis:map04120
LOCMI08002	En	Ubiquitin mediated proteolysis:map04120
LOCMI08115	En	Ubiquitin mediated proteolysis:map04120
LOCMI08308	En	Ubiquitin mediated proteolysis:map04120
LOCMI08445	En	Ubiquitin mediated proteolysis:map04120
LOCMI08658	En	Ubiquitin mediated proteolysis:map04120
LOCMI08886	En	Ubiquitin mediated proteolysis:map04120
LOCMI09060	En	Ubiquitin mediated proteolysis:map04120
LOCMI09091	En	Ubiquitin mediated proteolysis:map04120
LOCMI09239	En	Ubiquitin mediated proteolysis:map04120
LOCMI09241	En	Ubiquitin mediated proteolysis:map04120
LOCMI09419	En	Ubiquitin mediated proteolysis:map04120
LOCMI09681	En	Ubiquitin mediated proteolysis:map04120
LOCMI09708	En	Ubiquitin mediated proteolysis:map04120
LOCMI10031	En	Ubiquitin mediated proteolysis:map04120
LOCMI10048	En	Ubiquitin mediated proteolysis:map04120
LOCMI10185	En	Ubiquitin mediated proteolysis:map04120
LOCMI10267	En	Ubiquitin mediated proteolysis:map04120
LOCMI10388	En	Ubiquitin mediated proteolysis:map04120
LOCMI10493	En	Ubiquitin mediated proteolysis:map04120
LOCMI10534	En	Ubiquitin mediated proteolysis:map04120
LOCMI10848	En	Ubiquitin mediated proteolysis:map04120
LOCMI10978	En	Ubiquitin mediated proteolysis:map04120
LOCMI11003	En	Ubiquitin mediated proteolysis:map04120
LOCMI11185	En	Ubiquitin mediated proteolysis:map04120
LOCMI11311	En	Ubiquitin mediated proteolysis:map04120
LOCMI11622	En	Ubiquitin mediated proteolysis:map04120
LOCMI11711	En	Ubiquitin mediated proteolysis:map04120
LOCMI11867	En	Ubiquitin mediated proteolysis:map04120
LOCMI12209	En	Ubiquitin mediated proteolysis:map04120
LOCMI12226	En	Ubiquitin mediated proteolysis:map04120
LOCMI12836	En	Ubiquitin mediated proteolysis:map04120
LOCMI13549	En	Ubiquitin mediated proteolysis:map04120
LOCMI13620	En	Ubiquitin mediated proteolysis:map04120
LOCMI13939	En	Ubiquitin mediated proteolysis:map04120
LOCMI14072	En	Ubiquitin mediated proteolysis:map04120
LOCMI14092	En	Ubiquitin mediated proteolysis:map04120
LOCMI14142	En	Ubiquitin mediated proteolysis:map04120
LOCMI14147	En	Ubiquitin mediated proteolysis:map04120
LOCMI14185	En	Ubiquitin mediated proteolysis:map04120
LOCMI14234	En	Ubiquitin mediated proteolysis:map04120
LOCMI14243	En	Ubiquitin mediated proteolysis:map04120
LOCMI14495	En	Ubiquitin mediated proteolysis:map04120
LOCMI14499	En	Ubiquitin mediated proteolysis:map04120
LOCMI14539	En	Ubiquitin mediated proteolysis:map04120
LOCMI14700	En	Ubiquitin mediated proteolysis:map04120
LOCMI14755	En	Ubiquitin mediated proteolysis:map04120
LOCMI14879	En	Ubiquitin mediated proteolysis:map04120
LOCMI14884	En	Ubiquitin mediated proteolysis:map04120
LOCMI15084	En	Ubiquitin mediated proteolysis:map04120
LOCMI15114	En	Ubiquitin mediated proteolysis:map04120
LOCMI15185	En	Ubiquitin mediated proteolysis:map04120
LOCMI15254	En	Ubiquitin mediated proteolysis:map04120
LOCMI16305	En	Ubiquitin mediated proteolysis:map04120
LOCMI16372	En	Ubiquitin mediated proteolysis:map04120
LOCMI16386	En	Ubiquitin mediated proteolysis:map04120
LOCMI16391	En	Ubiquitin mediated proteolysis:map04120
LOCMI16393	En	Ubiquitin mediated proteolysis:map04120
LOCMI16442	En	Ubiquitin mediated proteolysis:map04120
LOCMI16459	En	Ubiquitin mediated proteolysis:map04120
LOCMI17087	En	Ubiquitin mediated proteolysis:map04120
LOCMI17122	En	Ubiquitin mediated proteolysis:map04120
LOCMI00521	En	Sulfur relay system:map04122
LOCMI00543	En	Sulfur relay system:map04122
LOCMI01577	En	Sulfur relay system:map04122
LOCMI05848	En	Sulfur relay system:map04122
LOCMI07360	En	Sulfur relay system:map04122
LOCMI07361	En	Sulfur relay system:map04122
LOCMI09677	En	Sulfur relay system:map04122
LOCMI13359	En	Sulfur relay system:map04122
LOCMI15332	En	Sulfur relay system:map04122
LOCMI01016	En	SNARE interactions in vesicular transport:map04130
LOCMI01645	En	SNARE interactions in vesicular transport:map04130
LOCMI04203	En	SNARE interactions in vesicular transport:map04130
LOCMI05568	En	SNARE interactions in vesicular transport:map04130
LOCMI06738	En	SNARE interactions in vesicular transport:map04130
LOCMI06747	En	SNARE interactions in vesicular transport:map04130
LOCMI09851	En	SNARE interactions in vesicular transport:map04130
LOCMI11618	En	SNARE interactions in vesicular transport:map04130
LOCMI11848	En	SNARE interactions in vesicular transport:map04130
LOCMI11985	En	SNARE interactions in vesicular transport:map04130
LOCMI12799	En	SNARE interactions in vesicular transport:map04130
LOCMI13017	En	SNARE interactions in vesicular transport:map04130
LOCMI13109	En	SNARE interactions in vesicular transport:map04130
LOCMI13501	En	SNARE interactions in vesicular transport:map04130
LOCMI13572	En	SNARE interactions in vesicular transport:map04130
LOCMI13644	En	SNARE interactions in vesicular transport:map04130
LOCMI14159	En	SNARE interactions in vesicular transport:map04130
LOCMI14391	En	SNARE interactions in vesicular transport:map04130
LOCMI14502	En	SNARE interactions in vesicular transport:map04130
LOCMI14621	En	SNARE interactions in vesicular transport:map04130
LOCMI03630	En	Regulation of autophagy:map04140
LOCMI04050	En	Regulation of autophagy:map04140
LOCMI04526	En	Regulation of autophagy:map04140
LOCMI05388	En	Regulation of autophagy:map04140
LOCMI05397	En	Regulation of autophagy:map04140
LOCMI06370	En	Regulation of autophagy:map04140
LOCMI06714	En	Regulation of autophagy:map04140
LOCMI07418	En	Regulation of autophagy:map04140
LOCMI09913	En	Regulation of autophagy:map04140
LOCMI09976	En	Regulation of autophagy:map04140
LOCMI12734	En	Regulation of autophagy:map04140
LOCMI12822	En	Regulation of autophagy:map04140
LOCMI13456	En	Regulation of autophagy:map04140
LOCMI13606	En	Regulation of autophagy:map04140
LOCMI14352	En	Regulation of autophagy:map04140
LOCMI14542	En	Regulation of autophagy:map04140
LOCMI17050	En	Regulation of autophagy:map04140
LOCMI17252	En	Regulation of autophagy:map04140
LOCMI17329	En	Regulation of autophagy:map04140
LOCMI17345	En	Regulation of autophagy:map04140
LOCMI00171	En	Protein processing in endoplasmic reticulum:map04141
LOCMI00178	En	Protein processing in endoplasmic reticulum:map04141
LOCMI00230	En	Protein processing in endoplasmic reticulum:map04141
LOCMI00611	En	Protein processing in endoplasmic reticulum:map04141
LOCMI00874	En	Protein processing in endoplasmic reticulum:map04141
LOCMI01212	En	Protein processing in endoplasmic reticulum:map04141
LOCMI01517	En	Protein processing in endoplasmic reticulum:map04141
LOCMI01606	En	Protein processing in endoplasmic reticulum:map04141
LOCMI01613	En	Protein processing in endoplasmic reticulum:map04141
LOCMI01936	En	Protein processing in endoplasmic reticulum:map04141
LOCMI02079	En	Protein processing in endoplasmic reticulum:map04141
LOCMI02337	En	Protein processing in endoplasmic reticulum:map04141
LOCMI02376	En	Protein processing in endoplasmic reticulum:map04141
LOCMI03331	En	Protein processing in endoplasmic reticulum:map04141
LOCMI03347	En	Protein processing in endoplasmic reticulum:map04141
LOCMI03662	En	Protein processing in endoplasmic reticulum:map04141
LOCMI03956	En	Protein processing in endoplasmic reticulum:map04141
LOCMI04081	En	Protein processing in endoplasmic reticulum:map04141
LOCMI04087	En	Protein processing in endoplasmic reticulum:map04141
LOCMI04123	En	Protein processing in endoplasmic reticulum:map04141
LOCMI04416	En	Protein processing in endoplasmic reticulum:map04141
LOCMI04617	En	Protein processing in endoplasmic reticulum:map04141
LOCMI04618	En	Protein processing in endoplasmic reticulum:map04141
LOCMI05356	En	Protein processing in endoplasmic reticulum:map04141
LOCMI05372	En	Protein processing in endoplasmic reticulum:map04141
LOCMI05470	En	Protein processing in endoplasmic reticulum:map04141
LOCMI05600	En	Protein processing in endoplasmic reticulum:map04141
LOCMI05622	En	Protein processing in endoplasmic reticulum:map04141
LOCMI05658	En	Protein processing in endoplasmic reticulum:map04141
LOCMI05827	En	Protein processing in endoplasmic reticulum:map04141
LOCMI05940	En	Protein processing in endoplasmic reticulum:map04141
LOCMI06027	En	Protein processing in endoplasmic reticulum:map04141
LOCMI06280	En	Protein processing in endoplasmic reticulum:map04141
LOCMI06324	En	Protein processing in endoplasmic reticulum:map04141
LOCMI06552	En	Protein processing in endoplasmic reticulum:map04141
LOCMI07014	En	Protein processing in endoplasmic reticulum:map04141
LOCMI07213	En	Protein processing in endoplasmic reticulum:map04141
LOCMI07731	En	Protein processing in endoplasmic reticulum:map04141
LOCMI07823	En	Protein processing in endoplasmic reticulum:map04141
LOCMI07828	En	Protein processing in endoplasmic reticulum:map04141
LOCMI07978	En	Protein processing in endoplasmic reticulum:map04141
LOCMI08002	En	Protein processing in endoplasmic reticulum:map04141
LOCMI08115	En	Protein processing in endoplasmic reticulum:map04141
LOCMI08404	En	Protein processing in endoplasmic reticulum:map04141
LOCMI08493	En	Protein processing in endoplasmic reticulum:map04141
LOCMI08566	En	Protein processing in endoplasmic reticulum:map04141
LOCMI08600	En	Protein processing in endoplasmic reticulum:map04141
LOCMI08663	En	Protein processing in endoplasmic reticulum:map04141
LOCMI08664	En	Protein processing in endoplasmic reticulum:map04141
LOCMI08824	En	Protein processing in endoplasmic reticulum:map04141
LOCMI09060	En	Protein processing in endoplasmic reticulum:map04141
LOCMI09244	En	Protein processing in endoplasmic reticulum:map04141
LOCMI09249	En	Protein processing in endoplasmic reticulum:map04141
LOCMI09337	En	Protein processing in endoplasmic reticulum:map04141
LOCMI09467	En	Protein processing in endoplasmic reticulum:map04141
LOCMI10072	En	Protein processing in endoplasmic reticulum:map04141
LOCMI10249	En	Protein processing in endoplasmic reticulum:map04141
LOCMI10543	En	Protein processing in endoplasmic reticulum:map04141
LOCMI10544	En	Protein processing in endoplasmic reticulum:map04141
LOCMI10564	En	Protein processing in endoplasmic reticulum:map04141
LOCMI10612	En	Protein processing in endoplasmic reticulum:map04141
LOCMI10848	En	Protein processing in endoplasmic reticulum:map04141
LOCMI10850	En	Protein processing in endoplasmic reticulum:map04141
LOCMI11206	En	Protein processing in endoplasmic reticulum:map04141
LOCMI11259	En	Protein processing in endoplasmic reticulum:map04141
LOCMI11426	En	Protein processing in endoplasmic reticulum:map04141
LOCMI11622	En	Protein processing in endoplasmic reticulum:map04141
LOCMI11660	En	Protein processing in endoplasmic reticulum:map04141
LOCMI11763	En	Protein processing in endoplasmic reticulum:map04141
LOCMI11950	En	Protein processing in endoplasmic reticulum:map04141
LOCMI12151	En	Protein processing in endoplasmic reticulum:map04141
LOCMI12339	En	Protein processing in endoplasmic reticulum:map04141
LOCMI12544	En	Protein processing in endoplasmic reticulum:map04141
LOCMI12559	En	Protein processing in endoplasmic reticulum:map04141
LOCMI12664	En	Protein processing in endoplasmic reticulum:map04141
LOCMI12803	En	Protein processing in endoplasmic reticulum:map04141
LOCMI12804	En	Protein processing in endoplasmic reticulum:map04141
LOCMI12836	En	Protein processing in endoplasmic reticulum:map04141
LOCMI12956	En	Protein processing in endoplasmic reticulum:map04141
LOCMI13218	En	Protein processing in endoplasmic reticulum:map04141
LOCMI13438	En	Protein processing in endoplasmic reticulum:map04141
LOCMI13549	En	Protein processing in endoplasmic reticulum:map04141
LOCMI13553	En	Protein processing in endoplasmic reticulum:map04141
LOCMI13620	En	Protein processing in endoplasmic reticulum:map04141
LOCMI13828	En	Protein processing in endoplasmic reticulum:map04141
LOCMI14044	En	Protein processing in endoplasmic reticulum:map04141
LOCMI14147	En	Protein processing in endoplasmic reticulum:map04141
LOCMI14420	En	Protein processing in endoplasmic reticulum:map04141
LOCMI14495	En	Protein processing in endoplasmic reticulum:map04141
LOCMI14553	En	Protein processing in endoplasmic reticulum:map04141
LOCMI14562	En	Protein processing in endoplasmic reticulum:map04141
LOCMI14616	En	Protein processing in endoplasmic reticulum:map04141
LOCMI14640	En	Protein processing in endoplasmic reticulum:map04141
LOCMI14699	En	Protein processing in endoplasmic reticulum:map04141
LOCMI14715	En	Protein processing in endoplasmic reticulum:map04141
LOCMI14850	En	Protein processing in endoplasmic reticulum:map04141
LOCMI14962	En	Protein processing in endoplasmic reticulum:map04141
LOCMI15013	En	Protein processing in endoplasmic reticulum:map04141
LOCMI15056	En	Protein processing in endoplasmic reticulum:map04141
LOCMI15114	En	Protein processing in endoplasmic reticulum:map04141
LOCMI15491	En	Protein processing in endoplasmic reticulum:map04141
LOCMI15492	En	Protein processing in endoplasmic reticulum:map04141
LOCMI15493	En	Protein processing in endoplasmic reticulum:map04141
LOCMI15501	En	Protein processing in endoplasmic reticulum:map04141
LOCMI15505	En	Protein processing in endoplasmic reticulum:map04141
LOCMI15512	En	Protein processing in endoplasmic reticulum:map04141
LOCMI16304	En	Protein processing in endoplasmic reticulum:map04141
LOCMI16406	En	Protein processing in endoplasmic reticulum:map04141
LOCMI16459	En	Protein processing in endoplasmic reticulum:map04141
LOCMI16711	En	Protein processing in endoplasmic reticulum:map04141
LOCMI16724	En	Protein processing in endoplasmic reticulum:map04141
LOCMI16763	En	Protein processing in endoplasmic reticulum:map04141
LOCMI16961	En	Protein processing in endoplasmic reticulum:map04141
LOCMI17248	En	Protein processing in endoplasmic reticulum:map04141
LOCMI17250	En	Protein processing in endoplasmic reticulum:map04141
LOCMI17346	En	Protein processing in endoplasmic reticulum:map04141
LOCMI17354	En	Protein processing in endoplasmic reticulum:map04141
LOCMI00421	En	Lysosome:map04142
LOCMI01253	En	Lysosome:map04142
LOCMI01556	En	Lysosome:map04142
LOCMI02520	En	Lysosome:map04142
LOCMI02534	En	Lysosome:map04142
LOCMI02756	En	Lysosome:map04142
LOCMI02896	En	Lysosome:map04142
LOCMI03103	En	Lysosome:map04142
LOCMI03958	En	Lysosome:map04142
LOCMI03991	En	Lysosome:map04142
LOCMI04276	En	Lysosome:map04142
LOCMI04477	En	Lysosome:map04142
LOCMI04672	En	Lysosome:map04142
LOCMI04779	En	Lysosome:map04142
LOCMI04870	En	Lysosome:map04142
LOCMI04950	En	Lysosome:map04142
LOCMI05256	En	Lysosome:map04142
LOCMI05833	En	Lysosome:map04142
LOCMI05942	En	Lysosome:map04142
LOCMI06039	En	Lysosome:map04142
LOCMI06373	En	Lysosome:map04142
LOCMI06913	En	Lysosome:map04142
LOCMI07398	En	Lysosome:map04142
LOCMI07401	En	Lysosome:map04142
LOCMI07478	En	Lysosome:map04142
LOCMI07774	En	Lysosome:map04142
LOCMI07896	En	Lysosome:map04142
LOCMI08177	En	Lysosome:map04142
LOCMI08407	En	Lysosome:map04142
LOCMI08619	En	Lysosome:map04142
LOCMI08750	En	Lysosome:map04142
LOCMI09105	En	Lysosome:map04142
LOCMI09283	En	Lysosome:map04142
LOCMI09883	En	Lysosome:map04142
LOCMI10635	En	Lysosome:map04142
LOCMI10636	En	Lysosome:map04142
LOCMI10660	En	Lysosome:map04142
LOCMI11195	En	Lysosome:map04142
LOCMI11632	En	Lysosome:map04142
LOCMI11812	En	Lysosome:map04142
LOCMI12231	En	Lysosome:map04142
LOCMI12262	En	Lysosome:map04142
LOCMI13604	En	Lysosome:map04142
LOCMI13780	En	Lysosome:map04142
LOCMI13781	En	Lysosome:map04142
LOCMI14050	En	Lysosome:map04142
LOCMI14488	En	Lysosome:map04142
LOCMI15147	En	Lysosome:map04142
LOCMI15253	En	Lysosome:map04142
LOCMI15467	En	Lysosome:map04142
LOCMI15777	En	Lysosome:map04142
LOCMI15778	En	Lysosome:map04142
LOCMI15794	En	Lysosome:map04142
LOCMI15797	En	Lysosome:map04142
LOCMI15816	En	Lysosome:map04142
LOCMI15818	En	Lysosome:map04142
LOCMI15847	En	Lysosome:map04142
LOCMI15909	En	Lysosome:map04142
LOCMI15933	En	Lysosome:map04142
LOCMI15938	En	Lysosome:map04142
LOCMI15945	En	Lysosome:map04142
LOCMI16027	En	Lysosome:map04142
LOCMI16036	En	Lysosome:map04142
LOCMI16049	En	Lysosome:map04142
LOCMI16050	En	Lysosome:map04142
LOCMI16066	En	Lysosome:map04142
LOCMI16285	En	Lysosome:map04142
LOCMI16361	En	Lysosome:map04142
LOCMI16401	En	Lysosome:map04142
LOCMI17084	En	Lysosome:map04142
LOCMI17173	En	Lysosome:map04142
LOCMI17190	En	Lysosome:map04142
LOCMI17194	En	Lysosome:map04142
LOCMI17232	En	Lysosome:map04142
LOCMI00123	En	Endocytosis:map04144
LOCMI00295	En	Endocytosis:map04144
LOCMI01282	En	Endocytosis:map04144
LOCMI01415	En	Endocytosis:map04144
LOCMI01525	En	Endocytosis:map04144
LOCMI01729	En	Endocytosis:map04144
LOCMI02174	En	Endocytosis:map04144
LOCMI02756	En	Endocytosis:map04144
LOCMI02841	En	Endocytosis:map04144
LOCMI03239	En	Endocytosis:map04144
LOCMI03883	En	Endocytosis:map04144
LOCMI04312	En	Endocytosis:map04144
LOCMI04609	En	Endocytosis:map04144
LOCMI05256	En	Endocytosis:map04144
LOCMI05410	En	Endocytosis:map04144
LOCMI05521	En	Endocytosis:map04144
LOCMI05580	En	Endocytosis:map04144
LOCMI05641	En	Endocytosis:map04144
LOCMI05743	En	Endocytosis:map04144
LOCMI05813	En	Endocytosis:map04144
LOCMI05907	En	Endocytosis:map04144
LOCMI06598	En	Endocytosis:map04144
LOCMI06790	En	Endocytosis:map04144
LOCMI07225	En	Endocytosis:map04144
LOCMI07646	En	Endocytosis:map04144
LOCMI07863	En	Endocytosis:map04144
LOCMI08091	En	Endocytosis:map04144
LOCMI08635	En	Endocytosis:map04144
LOCMI09150	En	Endocytosis:map04144
LOCMI09234	En	Endocytosis:map04144
LOCMI09312	En	Endocytosis:map04144
LOCMI09896	En	Endocytosis:map04144
LOCMI09965	En	Endocytosis:map04144
LOCMI10114	En	Endocytosis:map04144
LOCMI10161	En	Endocytosis:map04144
LOCMI10183	En	Endocytosis:map04144
LOCMI10369	En	Endocytosis:map04144
LOCMI10376	En	Endocytosis:map04144
LOCMI10594	En	Endocytosis:map04144
LOCMI10615	En	Endocytosis:map04144
LOCMI10693	En	Endocytosis:map04144
LOCMI10820	En	Endocytosis:map04144
LOCMI10936	En	Endocytosis:map04144
LOCMI11070	En	Endocytosis:map04144
LOCMI11102	En	Endocytosis:map04144
LOCMI11257	En	Endocytosis:map04144
LOCMI11487	En	Endocytosis:map04144
LOCMI11542	En	Endocytosis:map04144
LOCMI11582	En	Endocytosis:map04144
LOCMI11731	En	Endocytosis:map04144
LOCMI12009	En	Endocytosis:map04144
LOCMI12184	En	Endocytosis:map04144
LOCMI12208	En	Endocytosis:map04144
LOCMI12209	En	Endocytosis:map04144
LOCMI12573	En	Endocytosis:map04144
LOCMI12808	En	Endocytosis:map04144
LOCMI12853	En	Endocytosis:map04144
LOCMI12973	En	Endocytosis:map04144
LOCMI13110	En	Endocytosis:map04144
LOCMI13357	En	Endocytosis:map04144
LOCMI13368	En	Endocytosis:map04144
LOCMI13588	En	Endocytosis:map04144
LOCMI13709	En	Endocytosis:map04144
LOCMI14092	En	Endocytosis:map04144
LOCMI14108	En	Endocytosis:map04144
LOCMI14606	En	Endocytosis:map04144
LOCMI15053	En	Endocytosis:map04144
LOCMI15213	En	Endocytosis:map04144
LOCMI15262	En	Endocytosis:map04144
LOCMI15365	En	Endocytosis:map04144
LOCMI15505	En	Endocytosis:map04144
LOCMI16018	En	Endocytosis:map04144
LOCMI16305	En	Endocytosis:map04144
LOCMI16386	En	Endocytosis:map04144
LOCMI16454	En	Endocytosis:map04144
LOCMI16457	En	Endocytosis:map04144
LOCMI16460	En	Endocytosis:map04144
